ID, Y, X, City, 1cm, 1cmyear, 100cm, 100cmyear, Date
1346,13,46,小高,0.16,0.24096,0.14,0.13584,2018-10
1349,13,49,小高,0.2,0.4512,0.22,0.55632,2018-10
1350,13,50,小高,0.16,0.24096,0.16,0.24096,2018-10
1351,13,51,小高,0.3,0.9768,0.3,0.9768,2018-10
1402,14,02,鹿島,0.1,-0.0744,0.1,-0.0744,2018-10
1403,14,03,鹿島,0.11,-0.02184,0.15,0.1884,2018-10
1404,14,04,鹿島,0.09,-0.12696,0.09,-0.12696,2018-10
1405,14,05,鹿島,0.08,-0.17952,0.16,0.24096,2018-10
1406,14,06,鹿島,0.14,0.13584,0.12,0.03072,2018-10
1407,14,07,鹿島,0.21,0.50376,0.18,0.34608,2018-10
1408,14,08,鹿島,0.15,0.1884,0.16,0.24096,2018-10
1409,14,09,鹿島,0.09,-0.12696,0.14,0.13584,2018-10
1410,14,10,鹿島,0.15,0.1884,0.14,0.13584,2018-10
1411,14,11,鹿島,0.12,0.03072,0.14,0.13584,2018-10
1412,14,12,鹿島,0.1,-0.0744,0.17,0.29352,2018-10
1413,14,13,鹿島,0.12,0.03072,0.12,0.03072,2018-10
1414,14,14,鹿島,0.14,0.13584,0.12,0.03072,2018-10
1415,14,15,鹿島,0.34,1.18704,0.14,0.13584,2018-10
1416,14,16,鹿島,0.18,0.34608,0.15,0.1884,2018-10
1417,14,17,鹿島,0.12,0.03072,0.18,0.34608,2018-10
1418,14,18,原町,0.18,0.34608,0.14,0.13584,2018-10
1419,14,19,原町,0.11,-0.02184,0.1,-0.0744,2018-10
1420,14,20,原町,0.12,0.03072,0.14,0.13584,2018-10
1421,14,21,原町,0.15,0.1884,0.13,0.08328,2018-10
1422,14,22,原町,0.13,0.08328,0.11,-0.02184,2018-10
1423,14,23,原町,0.18,0.34608,0.13,0.08328,2018-10
1424,14,24,原町,0.17,0.29352,0.12,0.03072,2018-10
1425,14,25,原町,0.14,0.13584,0.09,-0.12696,2018-10
1426,14,26,原町,0.23,0.60888,0.16,0.24096,2018-10
1427,14,27,原町,0.22,0.55632,0.15,0.1884,2018-10
1428,14,28,原町,0.12,0.03072,0.12,0.03072,2018-10
1429,14,29,原町,0.13,0.08328,0.12,0.03072,2018-10
1430,14,30,原町,0.13,0.08328,0.12,0.03072,2018-10
1431,14,31,原町,0.13,0.08328,0.19,0.39864,2018-10
1432,14,32,原町,0.16,0.24096,0.17,0.29352,2018-10
1433,14,33,原町,0.12,0.13,0.12,0.03072,2018-10
1434,14,34,原町,0.12,0.03072,0.14,0.13584,2018-10
1435,14,35,原町,0.14,0.13584,0.14,0.13584,2018-10
1436,14,36,原町,0.14,0.13584,0.14,0.13584,2018-10
1437,14,37,原町,0.14,0.13584,0.16,0.24096,2018-10
1438,14,38,小高,0.13,0.08328,0.13,0.08328,2018-10
1439,14,39,小高,0.14,0.13584,0.12,0.03072,2018-10
1440,14,40,小高,0.14,0.13584,0.1,-0.0744,2018-10
1441,14,41,小高,0.13,0.08328,0.14,0.13584,2018-10
1442,14,42,小高,0.12,0.03072,0.14,0.13584,2018-10
1443,14,43,小高,0.16,0.24096,0.16,0.24096,2018-10
1444,14,44,小高,0.22,0.55632,0.23,0.60888,2018-10
1445,14,45,小高,0.15,0.1884,0.16,0.24096,2018-10
1446,14,46,小高,0.18,0.34608,0.15,0.1884,2018-10
1449,14,49,小高,0.22,0.55632,0.21,0.50376,2018-10
1450,14,50,小高,0.27,0.81912,0.32,1.08192,2018-10
1451,14,51,小高,0.83,3.76248,0.37,1.34472,2018-10
1502,15,02,鹿島,0.2,0.4512,0.14,0.13584,2018-10
1503,15,03,鹿島,0.15,0.1884,0.08,-0.17952,2018-10
1504,15,04,鹿島,0.18,0.34608,0.14,0.13584,2018-10
1505,15,05,鹿島,0.15,0.1884,0.12,0.03072,2018-10
1506,15,06,鹿島,0.11,-0.02184,0.13,0.08328,2018-10
1507,15,07,鹿島,0.09,-0.12696,0.12,0.03072,2018-10
1508,15,08,鹿島,0.13,0.08328,0.16,0.24096,2018-10
1509,15,09,鹿島,0.11,-0.02184,0.09,-0.12696,2018-10
1510,15,10,鹿島,0.16,0.24096,0.13,0.08328,2018-10
1511,15,11,鹿島,0.11,-0.02184,0.17,0.29352,2018-10
1512,15,12,鹿島,0.14,0.13584,0.15,0.1884,2018-10
1513,15,13,鹿島,0.11,-0.02184,0.12,0.03072,2018-10
1514,15,14,鹿島,0.2,0.4512,0.15,0.1884,2018-10
1515,15,15,鹿島,0.24,0.66144,0.21,0.50376,2018-10
1516,15,16,鹿島,0.23,0.60888,0.22,0.55632,2018-10
1517,15,17,鹿島,0.28,0.87168,0.24,0.66144,2018-10
1518,15,18,原町,0.22,0.55632,0.11,-0.02184,2018-10
1519,15,19,原町,0.13,0.08328,0.12,0.03072,2018-10
1520,15,20,原町,0.13,0.08328,0.1,-0.0744,2018-10
1521,15,21,原町,0.12,0.03072,0.1,-0.0744,2018-10
1522,15,22,原町,0.19,0.39864,0.19,0.39864,2018-10
1523,15,23,原町,0.12,0.03072,0.07,-0.23208,2018-10
1524,15,24,原町,0.11,-0.02184,0.12,0.03072,2018-10
1525,15,25,原町,0.13,0.08328,0.15,0.1884,2018-10
1526,15,26,原町,0.18,0.34608,0.1,-0.0744,2018-10
1527,15,27,原町,0.17,0.29352,0.11,-0.02184,2018-10
1528,15,28,原町,0.15,0.1884,0.13,0.08328,2018-10
1529,15,29,原町,0.13,0.08328,0.12,0.03072,2018-10
1530,15,30,原町,0.14,0.13584,0.13,0.08328,2018-10
1531,15,31,原町,0.13,0.08328,0.14,0.13584,2018-10
1532,15,32,原町,0.18,0.34608,0.16,0.24096,2018-10
1533,15,33,原町,0.15,0.1884,0.16,0.24096,2018-10
1534,15,34,原町,0.19,0.39864,0.18,0.34608,2018-10
1535,15,35,原町,0.18,0.34608,0.16,0.24096,2018-10
1536,15,36,原町,0.14,0.13584,0.14,0.13584,2018-10
1537,15,37,原町,0.12,0.03072,0.13,0.08328,2018-10
1538,15,38,小高,0.15,0.1884,0.13,0.08328,2018-10
1539,15,39,小高,0.43,1.66008,0.17,0.29352,2018-10
1540,15,40,小高,0.13,0.08328,0.11,-0.02184,2018-10
1541,15,41,小高,0.16,0.24096,0.14,0.13584,2018-10
1542,15,42,小高,0.42,1.60752,0.19,0.39864,2018-10
1543,15,43,小高,0.14,0.13584,0.17,0.29352,2018-10
1544,15,44,小高,0.6,2.5536,0.26,0.76656,2018-10
1545,15,45,小高,0.36,1.29216,0.16,0.24096,2018-10
1546,15,46,小高,0.22,0.55632,0.18,0.34608,2018-10
1549,15,49,小高,0.16,0.24096,0.4,1.5024,2018-10
1550,15,50,小高,0.39,1.44984,0.5,2.028,2018-10
1601,16,01,鹿島,0.11,-0.02184,0.12,0.03072,2018-10
1602,16,02,鹿島,0.12,0.03072,0.12,0.03072,2018-10
1603,16,03,鹿島,0.1,-0.0744,0.12,0.03072,2018-10
1604,16,04,鹿島,0.14,0.13584,0.1,-0.0744,2018-10
1605,16,05,鹿島,0.11,-0.02184,0.13,0.08328,2018-10
1606,16,06,鹿島,0.17,0.29352,0.13,0.08328,2018-10
1607,16,07,鹿島,0.14,0.13584,0.1,-0.0744,2018-10
1608,16,08,鹿島,0.14,0.13584,0.1,-0.0744,2018-10
1609,16,09,鹿島,0.16,0.24096,0.08,-0.17952,2018-10
1610,16,10,鹿島,0.14,0.13584,0.12,0.03072,2018-10
1611,16,11,鹿島,0.12,0.03072,0.12,0.03072,2018-10
1612,16,12,鹿島,0.14,0.13584,0.13,0.08328,2018-10
1613,16,13,鹿島,0.17,0.29352,0.18,0.34608,2018-10
1614,16,14,鹿島,0.14,0.13584,0.15,0.1884,2018-10
1615,16,15,鹿島,0.22,0.55632,0.16,0.24096,2018-10
1617,16,17,鹿島,,,,,2018-10
1618,16,18,原町,0.15,0.1884,0.14,0.13584,2018-10
1619,16,19,原町,0.15,0.1884,0.15,0.1884,2018-10
1620,16,20,原町,0.13,0.08328,0.17,0.29352,2018-10
1621,16,21,原町,0.18,0.34608,0.19,0.39864,2018-10
1622,16,22,原町,0.14,0.13584,0.13,0.08328,2018-10
1623,16,23,原町,0.24,0.66144,0.16,0.24096,2018-10
1624,16,24,原町,0.12,0.03072,0.12,0.03072,2018-10
1625,16,25,原町,0.17,0.29352,0.14,0.13584,2018-10
1626,16,26,原町,0.15,0.1884,0.11,-0.02184,2018-10
1627,16,27,原町,0.16,0.24096,0.1,-0.0744,2018-10
1628,16,28,原町,0.14,0.13584,0.12,0.03072,2018-10
1629,16,29,原町,0.15,0.1884,0.15,0.1884,2018-10
1630,16,30,原町,0.13,0.08328,0.11,-0.02184,2018-10
1631,16,31,原町,0.14,0.13584,0.21,0.50376,2018-10
1632,16,32,原町,0.12,0.51,0.13,0.08328,2018-10
1633,16,33,原町,0.17,0.29352,0.13,0.08328,2018-10
1634,16,34,原町,0.18,0.34608,0.18,0.34608,2018-10
1635,16,35,原町,0.14,0.13584,0.12,0.03072,2018-10
1637,16,37,原町,0.12,0.03072,0.14,0.13584,2018-10
1638,16,38,小高,0.19,0.39864,0.18,0.34608,2018-10
1639,16,39,小高,0.16,0.24096,0.16,0.24096,2018-10
1640,16,40,小高,0.29,0.92424,0.23,0.60888,2018-10
1641,16,41,小高,0.14,0.13584,0.13,0.08328,2018-10
1642,16,42,小高,0.18,0.34608,0.18,0.34608,2018-10
1643,16,43,小高,0.19,0.39864,0.2,0.4512,2018-10
1644,16,44,小高,0.25,0.714,0.26,0.76656,2018-10
1645,16,45,小高,0.21,0.50376,0.19,0.39864,2018-10
1646,16,46,小高,0.63,2.71128,0.36,1.29216,2018-10
1649,16,49,小高,0.31,1.02936,0.21,0.50376,2018-10
1650,16,50,小高,0.49,1.97544,0.22,0.55632,2018-10
1701,17,01,鹿島,0.18,0.34608,0.2,0.4512,2018-10
1702,17,02,鹿島,0.12,0.03072,0.1,-0.0744,2018-10
1703,17,03,鹿島,0.16,0.24096,0.11,-0.02184,2018-10
1704,17,04,鹿島,0.15,0.1884,0.11,-0.02184,2018-10
1705,17,05,鹿島,0.11,-0.02184,0.1,-0.0744,2018-10
1706,17,06,鹿島,0.09,-0.12696,0.09,-0.12696,2018-10
1707,17,07,鹿島,0.17,0.29352,0.16,0.24096,2018-10
1708,17,08,鹿島,0.13,0.08328,0.1,-0.0744,2018-10
1709,17,09,鹿島,0.08,-0.17952,0.1,-0.0744,2018-10
1710,17,10,鹿島,0.16,0.24096,0.12,0.03072,2018-10
1711,17,11,鹿島,0.18,0.34608,0.12,0.03072,2018-10
1712,17,12,鹿島,0.14,0.13584,0.1,-0.0744,2018-10
1713,17,13,鹿島,0.15,0.1884,0.11,-0.02184,2018-10
1714,17,14,鹿島,0.17,0.29352,0.14,0.13584,2018-10
1715,17,15,鹿島,0.71,3.13176,0.79,3.55224,2018-10
1717,17,17,鹿島,0.19,0.39864,0.22,0.55632,2018-10
1718,17,18,原町,0.11,-0.02184,0.09,-0.12696,2018-10
1719,17,19,原町,0.17,0.29352,0.2,0.4512,2018-10
1720,17,20,原町,0.22,0.55632,0.18,0.34608,2018-10
1721,17,21,原町,0.16,0.24096,0.15,0.1884,2018-10
1722,17,22,原町,0.13,0.08328,0.12,0.03072,2018-10
1723,17,23,原町,0.14,0.13584,0.16,0.24096,2018-10
1724,17,24,原町,0.23,0.60888,0.16,0.24096,2018-10
1725,17,25,原町,0.15,0.1884,0.11,-0.02184,2018-10
1726,17,26,原町,0.11,-0.02184,0.13,0.08328,2018-10
1727,17,27,原町,0.11,-0.02184,0.12,0.03072,2018-10
1728,17,28,原町,0.11,-0.02184,0.12,0.03072,2018-10
1729,17,29,原町,0.11,-0.02184,0.09,-0.12696,2018-10
1730,17,30,原町,0.11,-0.02184,0.11,-0.02184,2018-10
1731,17,31,原町,0.17,0.29352,0.13,0.08328,2018-10
1732,17,32,原町,0.09,-0.12696,0.11,-0.02184,2018-10
1733,17,33,原町,0.13,0.08328,0.13,0.08328,2018-10
1734,17,34,原町,0.15,0.1884,0.14,0.13584,2018-10
1735,17,35,原町,0.13,0.08328,0.19,0.39864,2018-10
1737,17,37,原町,0.13,0.08328,0.13,0.08328,2018-10
1738,17,38,小高,0.14,0.13584,0.17,0.29352,2018-10
1739,17,39,小高,0.16,0.24096,0.15,0.1884,2018-10
1740,17,40,小高,0.22,0.55632,0.23,0.60888,2018-10
1741,17,41,小高,0.14,0.13584,0.19,0.39864,2018-10
1742,17,42,小高,0.16,0.24096,0.19,0.39864,2018-10
1743,17,43,小高,0.33,1.13448,0.24,0.66144,2018-10
1744,17,44,小高,0.19,0.39864,0.23,0.60888,2018-10
1745,17,45,小高,0.15,0.1884,0.17,0.29352,2018-10
1746,17,46,小高,0.25,0.714,0.37,1.34472,2018-10
1747,17,47,小高,0.28,0.87168,0.38,1.39728,2018-10
1748,17,48,小高,0.21,0.50376,0.54,2.23824,2018-10
1749,17,49,小高,0.34,1.18704,0.4,1.5024,2018-10
1801,18,01,鹿島,0.11,-0.02184,0.11,-0.02184,2018-10
1802,18,02,鹿島,0.2,0.4512,0.12,0.03072,2018-10
1803,18,03,鹿島,0.15,0.1884,0.14,0.13584,2018-10
1804,18,04,鹿島,0.2,0.4512,0.18,0.34608,2018-10
1805,18,05,鹿島,0.13,0.08328,0.12,0.03072,2018-10
1806,18,06,鹿島,0.12,0.03072,0.18,0.34608,2018-10
1807,18,07,鹿島,0.21,0.50376,0.14,0.13584,2018-10
1808,18,08,鹿島,0.3,0.9768,0.19,0.39864,2018-10
1809,18,09,鹿島,0.15,0.1884,0.16,0.24096,2018-10
1810,18,10,鹿島,0.16,0.24096,0.15,0.1884,2018-10
1811,18,11,鹿島,0.14,0.13584,0.18,0.34608,2018-10
1812,18,12,鹿島,0.15,0.1884,0.12,0.03072,2018-10
1813,18,13,鹿島,0.13,0.08328,0.12,0.03072,2018-10
1814,18,14,鹿島,0.18,0.34608,0.14,0.13584,2018-10
1815,18,15,鹿島,0.12,0.03072,0.13,0.08328,2018-10
1816,18,16,原町,0.08,-0.17952,0.14,0.13584,2018-10
1817,18,17,原町,0.14,0.13584,0.2,0.4512,2018-10
1818,18,18,原町,0.14,0.13584,0.11,-0.02184,2018-10
1819,18,19,原町,0.14,0.13584,0.16,0.24096,2018-10
1820,18,20,原町,0.2,0.4512,0.17,0.29352,2018-10
1821,18,21,原町,0.14,0.13584,0.19,0.39864,2018-10
1822,18,22,原町,0.12,0.03072,0.15,0.1884,2018-10
1823,18,23,原町,0.29,0.92424,0.21,0.50376,2018-10
1824,18,24,原町,0.15,0.1884,0.12,0.03072,2018-10
1825,18,25,原町,0.15,0.1884,0.15,0.1884,2018-10
1826,18,26,原町,0.14,0.13584,0.13,0.08328,2018-10
1827,18,27,原町,0.1,-0.0744,0.1,-0.0744,2018-10
1828,18,28,原町,0.12,0.03072,0.12,0.03072,2018-10
1829,18,29,原町,0.1,-0.0744,0.11,-0.02184,2018-10
1830,18,30,原町,0.12,0.03072,0.18,0.34608,2018-10
1831,18,31,原町,0.16,0.24096,0.21,0.50376,2018-10
1832,18,32,原町,0.13,0.08328,0.17,0.29352,2018-10
1833,18,33,原町,0.13,0.08328,0.13,0.08328,2018-10
1834,18,34,原町,0.12,0.03072,0.13,0.08328,2018-10
1835,18,35,原町,0.22,0.55632,0.19,0.39864,2018-10
1836,18,36,原町,0.13,0.08328,0.16,0.24096,2018-10
1837,18,37,原町,0.13,0.08328,0.13,0.08328,2018-10
1838,18,38,小高,0.21,0.50376,0.26,0.76656,2018-10
1839,18,39,小高,0.2,0.4512,0.32,1.08192,2018-10
1840,18,40,小高,0.18,0.34608,0.2,0.4512,2018-10
1841,18,41,小高,0.21,0.50376,0.28,0.87168,2018-10
1842,18,42,小高,0.25,0.714,0.21,0.50376,2018-10
1843,18,43,小高,0.12,0.03072,0.15,0.1884,2018-10
1844,18,44,小高,0.19,0.39864,0.15,0.1884,2018-10
1845,18,45,小高,0.18,0.34608,0.12,0.03072,2018-10
1846,18,46,小高,0.15,0.1884,0.19,0.39864,2018-10
1847,18,47,小高,0.18,0.34608,0.2,0.4512,2018-10
1848,18,48,小高,0.24,0.66144,0.18,0.34608,2018-10
1849,18,49,小高,0.34,1.18704,0.38,1.39728,2018-10
1901,19,01,鹿島,0.11,-0.02184,0.11,-0.02184,2018-10
1902,19,02,鹿島,0.14,0.13584,0.15,0.1884,2018-10
1903,19,03,鹿島,0.14,0.13584,0.14,0.13584,2018-10
1904,19,04,鹿島,0.11,-0.02184,0.12,0.03072,2018-10
1905,19,05,鹿島,0.12,0.03072,0.14,0.13584,2018-10
1906,19,06,鹿島,0.17,0.29352,0.14,0.13584,2018-10
1907,19,07,鹿島,0.14,0.13584,0.14,0.13584,2018-10
1908,19,08,鹿島,0.15,0.1884,0.15,0.1884,2018-10
1909,19,09,鹿島,0.14,0.13584,0.14,0.13584,2018-10
1910,19,10,鹿島,0.21,0.50376,0.16,0.24096,2018-10
1911,19,11,鹿島,0.14,0.13584,0.18,0.34608,2018-10
1912,19,12,鹿島,0.14,0.13584,0.1,-0.0744,2018-10
1913,19,13,鹿島,0.13,0.08328,0.13,0.08328,2018-10
1914,19,14,鹿島,0.17,0.29352,0.13,0.08328,2018-10
1915,19,15,原町,0.15,0.1884,0.24,0.66144,2018-10
1916,19,16,原町,0.2,0.4512,0.18,0.34608,2018-10
1917,19,17,原町,0.15,0.1884,0.18,0.34608,2018-10
1918,19,18,原町,0.12,0.03072,0.14,0.13584,2018-10
1919,19,19,原町,0.18,0.34608,0.09,-0.12696,2018-10
1920,19,20,原町,0.21,0.50376,0.19,0.39864,2018-10
1921,19,21,原町,0.19,0.39864,0.21,0.50376,2018-10
1922,19,22,原町,0.14,0.13584,0.18,0.34608,2018-10
1923,19,23,原町,0.21,0.50376,0.2,0.4512,2018-10
1924,19,24,原町,0.12,0.03072,0.17,0.29352,2018-10
1925,19,25,原町,0.14,0.13584,0.12,0.03072,2018-10
1926,19,26,原町,0.12,0.03072,0.09,-0.12696,2018-10
1927,19,27,原町,0.38,1.39728,0.11,-0.02184,2018-10
1928,19,28,原町,0.11,-0.02184,0.12,0.03072,2018-10
1929,19,29,原町,0.12,0.03072,0.1,-0.0744,2018-10
1930,19,30,原町,0.13,0.08328,0.18,0.34608,2018-10
1931,19,31,原町,0.1,-0.0744,0.18,0.34608,2018-10
1932,19,32,原町,0.21,0.50376,0.11,-0.02184,2018-10
1933,19,33,原町,0.14,0.13584,0.14,0.13584,2018-10
1934,19,34,原町,0.15,0.1884,0.18,0.34608,2018-10
1935,19,35,原町,,-0.6,,-0.6,2018-10
1936,19,36,原町,0.14,0.13584,0.15,0.1884,2018-10
1937,19,37,原町,0.16,0.24096,0.15,0.1884,2018-10
1938,19,38,小高,0.18,0.34608,0.16,0.24096,2018-10
1939,19,39,小高,0.23,0.60888,0.27,0.81912,2018-10
1940,19,40,小高,0.23,0.60888,0.21,0.50376,2018-10
1941,19,41,小高,0.18,0.34608,0.28,0.87168,2018-10
1942,19,42,小高,0.28,0.87168,0.25,0.714,2018-10
1943,19,43,小高,0.13,0.08328,0.14,0.13584,2018-10
1944,19,44,小高,0.13,0.08328,0.23,0.60888,2018-10
1945,19,45,小高,0.16,0.24096,0.21,0.50376,2018-10
1946,19,46,小高,0.2,0.4512,0.21,0.50376,2018-10
1947,19,47,小高,0.3,0.9768,0.25,0.714,2018-10
1948,19,48,小高,0.22,0.55632,0.33,1.13448,2018-10
1949,19,49,小高,0.41,1.55496,0.31,1.02936,2018-10
2001,20,01,鹿島,0.14,0.13584,0.11,-0.02184,2018-10
2002,20,02,鹿島,0.12,0.03072,0.13,0.08328,2018-10
2003,20,03,鹿島,0.31,1.02936,0.17,0.29352,2018-10
2004,20,04,鹿島,0.14,0.13584,0.13,0.08328,2018-10
2005,20,05,鹿島,0.14,0.13584,0.11,-0.02184,2018-10
2006,20,06,鹿島,0.19,0.39864,0.22,0.55632,2018-10
2007,20,07,鹿島,0.16,0.24096,0.14,0.13584,2018-10
2008,20,08,鹿島,0.16,0.24096,0.18,0.34608,2018-10
2009,20,09,鹿島,0.13,0.08328,0.16,0.24096,2018-10
2010,20,10,鹿島,0.1,-0.0744,0.13,0.08328,2018-10
2011,20,11,鹿島,0.13,0.08328,0.14,0.13584,2018-10
2012,20,12,鹿島,0.12,0.03072,0.16,0.24096,2018-10
2013,20,13,鹿島,0.15,0.1884,0.12,0.03072,2018-10
2014,20,14,鹿島,0.15,0.1884,0.18,0.34608,2018-10
2015,20,15,原町,0.11,-0.02184,0.16,0.24096,2018-10
2016,20,16,原町,0.21,0.50376,0.19,0.39864,2018-10
2017,20,17,原町,0.14,0.13584,0.14,0.13584,2018-10
2018,20,18,原町,0.16,0.24096,0.15,0.1884,2018-10
2019,20,19,原町,0.14,0.13584,0.19,0.39864,2018-10
2020,20,20,原町,0.1,-0.0744,0.12,0.03072,2018-10
2021,20,21,原町,0.2,0.4512,0.19,0.39864,2018-10
2022,20,22,原町,0.1,-0.0744,0.19,0.39864,2018-10
2023,20,23,原町,0.16,0.24096,0.15,0.1884,2018-10
2024,20,24,原町,0.15,0.1884,0.23,0.60888,2018-10
2025,20,25,原町,0.15,0.1884,0.13,0.08328,2018-10
2026,20,26,原町,0.16,0.24096,0.14,0.13584,2018-10
2027,20,27,原町,0.14,0.13584,0.13,0.08328,2018-10
2028,20,28,原町,0.15,0.1884,0.15,0.1884,2018-10
2029,20,29,原町,0.17,0.29352,0.13,0.08328,2018-10
2030,20,30,原町,0.16,0.24096,0.16,0.24096,2018-10
2031,20,31,原町,0.13,0.08328,0.15,0.1884,2018-10
2032,20,32,原町,0.13,0.08328,0.14,0.13584,2018-10
2033,20,33,原町,0.15,0.1884,0.12,0.03072,2018-10
2034,20,34,原町,0.14,0.13584,0.13,0.08328,2018-10
2035,20,35,原町,0.2,0.4512,0.18,0.34608,2018-10
2036,20,36,原町,0.16,0.24096,0.18,0.34608,2018-10
2037,20,37,原町,0.12,0.03072,0.16,0.24096,2018-10
2038,20,38,小高,0.18,0.34608,0.23,0.60888,2018-10
2039,20,39,小高,0.19,0.39864,0.29,0.92424,2018-10
2040,20,40,小高,0.21,0.50376,0.22,0.55632,2018-10
2041,20,41,小高,0.18,0.34608,0.17,0.29352,2018-10
2042,20,42,小高,0.39,1.44984,0.35,1.2396,2018-10
2043,20,43,小高,0.54,2.23824,0.45,1.7652,2018-10
2044,20,44,小高,0.25,0.714,0.2,0.4512,2018-10
2045,20,45,小高,0.21,0.50376,0.2,0.4512,2018-10
2046,20,46,小高,0.22,0.55632,0.23,0.60888,2018-10
2047,20,47,小高,0.39,1.44984,0.36,1.29216,2018-10
2048,20,48,小高,0.59,2.50104,0.77,3.44712,2018-10
2049,20,49,小高,0.32,1.08192,0.25,0.714,2018-10
2101,21,01,鹿島,0.15,0.1884,0.14,0.13584,2018-10
2102,21,02,鹿島,0.13,0.08328,0.1,-0.0744,2018-10
2103,21,03,鹿島,0.1,-0.0744,0.13,0.08328,2018-10
2104,21,04,鹿島,0.11,-0.02184,0.12,0.03072,2018-10
2105,21,05,鹿島,0.12,0.03072,0.13,0.08328,2018-10
2106,21,06,鹿島,0.12,0.03072,0.12,0.03072,2018-10
2107,21,07,鹿島,0.13,0.08328,0.12,0.03072,2018-10
2108,21,08,鹿島,0.13,0.08328,0.13,0.08328,2018-10
2109,21,09,鹿島,0.13,0.08328,0.15,0.1884,2018-10
2110,21,10,鹿島,0.16,0.24096,0.17,0.29352,2018-10
2111,21,11,鹿島,0.15,0.1884,0.2,0.4512,2018-10
2112,21,12,鹿島,0.18,0.34608,0.13,0.08328,2018-10
2113,21,13,鹿島,0.14,0.13584,0.15,0.1884,2018-10
2114,21,14,鹿島,0.18,0.34608,0.19,0.39864,2018-10
2115,21,15,原町,0.16,0.24096,0.11,-0.02184,2018-10
2116,21,16,原町,0.16,0.24096,0.19,0.39864,2018-10
2117,21,17,原町,0.18,0.34608,0.08,-0.17952,2018-10
2118,21,18,原町,0.12,0.03072,0.25,0.714,2018-10
2119,21,19,原町,0.1,-0.0744,0.18,0.34608,2018-10
2120,21,20,原町,0.1,-0.0744,0.18,0.34608,2018-10
2121,21,21,原町,0.2,0.4512,0.23,0.60888,2018-10
2122,21,22,原町,0.14,0.13584,0.13,0.08328,2018-10
2123,21,23,原町,0.15,0.1884,0.2,0.4512,2018-10
2124,21,24,原町,0.12,0.03072,0.17,0.29352,2018-10
2125,21,25,原町,0.16,0.24096,0.16,0.24096,2018-10
2126,21,26,原町,0.14,0.13584,0.13,0.08328,2018-10
2127,21,27,原町,0.13,0.08328,0.15,0.1884,2018-10
2128,21,28,原町,0.13,0.08328,0.11,-0.02184,2018-10
2129,21,29,原町,0.11,-0.02184,0.12,0.03072,2018-10
2130,21,30,原町,0.16,0.24096,0.19,0.39864,2018-10
2131,21,31,原町,0.13,0.08328,0.2,0.4512,2018-10
2132,21,32,原町,0.19,0.39864,0.21,0.50376,2018-10
2133,21,33,原町,0.19,0.39864,0.2,0.4512,2018-10
2134,21,34,原町,0.27,0.81912,0.31,1.02936,2018-10
2135,21,35,原町,0.19,0.39864,0.17,0.29352,2018-10
2136,21,36,原町,0.16,0.24096,0.2,0.4512,2018-10
2137,21,37,原町,0.14,0.13584,0.2,0.4512,2018-10
2138,21,38,小高,0.19,0.39864,0.24,0.66144,2018-10
2139,21,39,小高,0.17,0.29352,0.2,0.4512,2018-10
2140,21,40,小高,0.19,0.39864,0.23,0.60888,2018-10
2141,21,41,小高,0.23,0.60888,0.29,0.92424,2018-10
2142,21,42,小高,0.85,3.8676,0.51,2.08056,2018-10
2143,21,43,小高,0.26,0.76656,0.44,1.71264,2018-10
2144,21,44,小高,0.18,0.34608,0.25,0.714,2018-10
2145,21,45,小高,0.46,1.81776,0.3,0.9768,2018-10
2146,21,46,小高,0.33,1.13448,0.42,1.60752,2018-10
2147,21,47,小高,0.2,0.4512,0.24,0.66144,2018-10
2148,21,48,小高,0.51,2.08056,0.57,2.39592,2018-10
2202,22,02,鹿島,0.14,0.13584,0.14,0.13584,2018-10
2203,22,03,鹿島,0.14,0.13584,0.12,0.03072,2018-10
2204,22,04,鹿島,0.13,0.08328,0.17,0.29352,2018-10
2205,22,05,鹿島,0.13,0.08328,0.14,0.13584,2018-10
2206,22,06,鹿島,0.12,0.03072,0.11,-0.02184,2018-10
2207,22,07,鹿島,0.16,0.24096,0.07,-0.23208,2018-10
2208,22,08,鹿島,0.14,0.13584,0.1,-0.0744,2018-10
2209,22,09,鹿島,0.08,-0.17952,0.06,-0.28464,2018-10
2210,22,10,鹿島,0.23,0.60888,0.1,-0.0744,2018-10
2211,22,11,鹿島,0.11,-0.02184,0.19,0.39864,2018-10
2212,22,12,鹿島,0.14,0.13584,0.17,0.29352,2018-10
2213,22,13,鹿島,0.23,0.60888,0.18,0.34608,2018-10
2214,22,14,鹿島,0.19,0.39864,0.18,0.34608,2018-10
2215,22,15,原町,,-0.6,,-0.6,2018-10
2216,22,16,原町,0.65,2.8164,0.28,0.87168,2018-10
2217,22,17,原町,0.11,-0.02184,0.15,0.1884,2018-10
2218,22,18,原町,0.08,-0.17952,0.17,0.29352,2018-10
2219,22,19,原町,0.3,0.9768,0.55,2.2908,2018-10
2220,22,20,原町,0.23,0.60888,0.28,0.87168,2018-10
2221,22,21,原町,0.1,-0.0744,0.19,0.39864,2018-10
2222,22,22,原町,0.15,0.1884,0.15,0.1884,2018-10
2223,22,23,原町,0.22,0.55632,0.24,0.66144,2018-10
2224,22,24,原町,0.15,0.1884,0.16,0.24096,2018-10
2225,22,25,原町,0.2,0.4512,0.28,0.87168,2018-10
2226,22,26,原町,0.16,0.24096,0.13,0.08328,2018-10
