ID,Y,,City,1cm,1cmyear,100cm,100cmyear,Date
0743,43,7,小高,0.26,0.76656,0.24,0.66144,2015-10
0643,43,6,小高,0.14,0.13584,0.11,-0.02184,2015-10
0543,43,5,小高,0.11,-0.02184,0.08,-0.17952,2015-10
0443,43,4,小高,0.12,0.03072,0.12,0.03072,2015-10
2344,44,23,小高,0.74,3.28944,0.6,2.5536,2015-10
2244,44,22,小高,0.58,2.44848,0.28,0.87168,2015-10
2144,44,21,小高,0.28,0.87168,0.59,2.50104,2015-10
2044,44,20,小高,0.51,2.08056,0.33,1.13448,2015-10
1944,44,19,小高,0.21,0.50376,0.37,1.34472,2015-10
1844,44,18,小高,0.33,1.13448,0.39,1.44984,2015-10
1744,44,17,小高,0.41,1.55496,0.54,2.23824,2015-10
1644,44,16,小高,0.65,2.8164,0.61,2.60616,2015-10
1544,44,15,小高,0.28,0.87168,0.32,1.08192,2015-10
1444,44,14,小高,0.24,0.66144,0.24,0.66144,2015-10
1344,44,13,小高,0.21,0.50376,0.19,0.39864,2015-10
1244,44,12,小高,0.18,0.34608,0.29,0.92424,2015-10
1144,44,11,小高,0.31,1.02936,0.3,0.9768,2015-10
1044,44,10,小高,0.32,1.08192,0.32,1.08192,2015-10
0944,44,9,小高,0.29,0.92424,0.23,0.60888,2015-10
0844,44,8,小高,0.26,0.76656,0.2,0.4512,2015-10
0744,44,7,小高,0.14,0.13584,0.15,0.1884,2015-10
0644,44,6,小高,0.11,-0.02184,0.1,-0.0744,2015-10
0544,44,5,小高,0.16,0.24096,0.11,-0.02184,2015-10
0444,44,4,小高,0.12,0.03072,0.11,-0.02184,2015-10
2245,45,22,小高,1.56,7.59936,0.85,3.8676,2015-10
2145,45,21,小高,0.31,1.02936,0.65,2.8164,2015-10
2045,45,20,小高,0.31,1.02936,0.48,1.92288,2015-10
1945,45,19,小高,0.29,0.92424,0.45,1.7652,2015-10
1845,45,18,小高,0.38,1.39728,0.25,0.714,2015-10
1745,45,17,小高,0.12,0.03072,0.27,0.81912,2015-10
1645,45,16,小高,0.36,1.29216,0.6,2.5536,2015-10
1545,45,15,小高,0.35,1.2396,0.31,1.02936,2015-10
1445,45,14,小高,0.29,0.92424,0.25,0.714,2015-10
1345,45,13,小高,0.23,0.60888,0.25,0.714,2015-10
1245,45,12,小高,0.32,1.08192,0.31,1.02936,2015-10
1145,45,11,小高,0.16,0.24096,0.15,0.1884,2015-10
1045,45,10,小高,0.14,0.13584,0.16,0.24096,2015-10
0945,45,9,小高,0.17,0.29352,0.19,0.39864,2015-10
0845,45,8,小高,0.12,0.03072,0.17,0.29352,2015-10
0745,45,7,小高,0.13,0.08328,0.15,0.1884,2015-10
0645,45,6,小高,0.18,0.34608,0.21,0.50376,2015-10
0545,45,5,小高,0.14,0.13584,0.15,0.1884,2015-10
0445,45,4,小高,0.1,-0.0744,0.07,-0.23208,2015-10
2146,46,21,小高,0.94,4.34064,2.06,10.22736,2015-10
2046,46,20,小高,0.4,1.5024,0.51,2.08056,2015-10
1946,46,19,小高,0.27,0.81912,0.27,0.81912,2015-10
1846,46,18,小高,0.2,0.4512,0.2,0.4512,2015-10
1746,46,17,小高,0.34,1.18704,0.57,2.39592,2015-10
1646,46,16,小高,0.48,1.92288,0.6,2.5536,2015-10
1546,46,15,小高,0.46,1.81776,0.48,1.92288,2015-10
1446,46,14,小高,0.55,2.2908,0.54,2.23824,2015-10
1346,46,13,小高,0.31,1.02936,0.22,0.55632,2015-10
1146,46,11,小高,0.15,0.1884,0.16,0.24096,2015-10
0946,46,9,小高,0.14,0.13584,0.18,0.34608,2015-10
0846,46,8,小高,0.14,0.13584,0.19,0.39864,2015-10
0746,46,7,小高,0.16,0.24096,0.17,0.29352,2015-10
0646,46,6,小高,0.21,0.50376,0.17,0.29352,2015-10
0446,46,4,小高,0.12,0.03072,0.12,0.03072,2015-10
2147,47,21,小高,0.34,1.18704,0.53,2.18568,2015-10
2047,47,20,小高,0.53,2.18568,0.6,2.5536,2015-10
1947,47,19,小高,0.45,1.7652,1.03,4.81368,2015-10
1847,47,18,小高,0.72,3.18432,0.57,2.39592,2015-10
1747,47,17,小高,1.2,5.7072,0.53,2.18568,2015-10
1247,47,12,小高,0.21,0.50376,0.15,0.1884,2015-10
1147,47,11,小高,0.22,0.55632,0.24,0.66144,2015-10
0947,47,9,小高,0.21,0.50376,0.2,0.4512,2015-10
0847,47,8,小高,0.51,2.08056,0.21,0.50376,2015-10
0747,47,7,小高,0.21,0.50376,0.19,0.39864,2015-10
0547,47,5,小高,0.21,0.50376,0.19,0.39864,2015-10
0447,47,4,小高,0.16,0.24096,0.16,0.24096,2015-10
0347,47,3,小高,0.1,-0.0744,0.11,-0.02184,2015-10
2348,48,23,小高,0.67,2.92152,0.6,2.5536,2015-10
2248,48,22,小高,0.68,2.97408,0.37,1.34472,2015-10
2148,48,21,小高,0.46,1.81776,0.69,3.02664,2015-10
2048,48,20,小高,0.35,1.2396,0.56,2.34336,2015-10
1948,48,19,小高,0.35,1.2396,0.55,2.2908,2015-10
1848,48,18,小高,0.7,3.0792,0.8,3.6048,2015-10
1748,48,17,小高,1.47,7.12632,1.12,5.28672,2015-10
1248,48,12,小高,0.2,0.4512,0.18,0.34608,2015-10
1148,48,11,小高,0.2,0.4512,0.18,0.34608,2015-10
0948,48,9,小高,0.12,0.03072,0.13,0.08328,2015-10
0848,48,8,小高,0.23,0.60888,0.16,0.24096,2015-10
0748,48,7,小高,0.18,0.34608,0.14,0.13584,2015-10
0648,48,6,小高,0.16,0.24096,0.14,0.13584,2015-10
0548,48,5,小高,0.19,0.39864,0.15,0.1884,2015-10
0448,48,4,小高,0.15,0.1884,0.14,0.13584,2015-10
0348,48,3,小高,0.12,0.03072,0.12,0.03072,2015-10
2049,49,20,小高,0.78,3.49968,0.63,2.71128,2015-10
1949,49,19,小高,1.56,7.59936,1.62,7.91472,2015-10
1849,49,18,小高,1,4.656,0.78,3.49968,2015-10
1749,49,17,小高,2.51,12.59256,0.63,2.71128,2015-10
1649,49,16,小高,0.43,1.66008,0.5,2.028,2015-10
1549,49,15,小高,0.6,2.5536,0.53,2.18568,2015-10
1449,49,14,小高,0.22,0.55632,0.32,1.08192,2015-10
1349,49,13,小高,0.17,0.29352,0.22,0.55632,2015-10
1249,49,12,小高,0.36,1.29216,0.34,1.18704,2015-10
1149,49,11,小高,0.22,0.55632,0.23,0.60888,2015-10
1049,49,10,小高,0.32,1.08192,0.22,0.55632,2015-10
0949,49,9,小高,0.29,0.92424,0.21,0.50376,2015-10
0849,49,8,小高,0.14,0.13584,0.1,-0.0744,2015-10
0749,49,7,小高,0.18,0.34608,0.12,0.03072,2015-10
0649,49,6,小高,0.23,0.60888,0.18,0.34608,2015-10
0549,49,5,小高,0.19,0.39864,0.16,0.24096,2015-10
0449,49,4,小高,0.15,0.1884,0.11,-0.02184,2015-10
0349,49,3,小高,0.16,0.24096,0.12,0.03072,2015-10
1650,50,16,小高,0.36,1.29216,0.59,2.50104,2015-10
1550,50,15,小高,0.75,3.342,0.54,2.23824,2015-10
1450,50,14,小高,0.25,0.714,0.31,1.02936,2015-10
1350,50,13,小高,0.15,0.1884,0.3,0.9768,2015-10
1250,50,12,小高,0.25,0.714,0.28,0.87168,2015-10
1150,50,11,小高,0.26,0.76656,0.2,0.4512,2015-10
1050,50,10,小高,0.19,0.39864,0.14,0.13584,2015-10
0950,50,9,小高,0.22,0.55632,0.14,0.13584,2015-10
0850,50,8,小高,0.15,0.1884,0.14,0.13584,2015-10
0750,50,7,小高,0.12,0.03072,0.15,0.1884,2015-10
0650,50,6,小高,0.14,0.13584,0.14,0.13584,2015-10
0550,50,5,小高,0.12,0.03072,0.11,-0.02184,2015-10
0450,50,4,小高,0.14,0.13584,0.13,0.08328,2015-10
0350,50,3,小高,0.13,0.08328,0.09,-0.12696,2015-10
1451,51,14,小高,0.69,3.02664,0.59,2.50104,2015-10
1351,51,13,小高,0.53,2.18568,0.36,1.29216,2015-10
1251,51,12,小高,0.3,0.9768,0.36,1.29216,2015-10
1151,51,11,小高,0.24,0.66144,0.34,1.18704,2015-10
1051,51,10,小高,0.4,1.5024,0.36,1.29216,2015-10
0951,51,9,小高,0.19,0.39864,0.17,0.29352,2015-10
0851,51,8,小高,0.15,0.1884,0.16,0.24096,2015-10
0751,51,7,小高,0.11,-0.02184,0.11,-0.02184,2015-10
0651,51,6,小高,0.13,0.08328,0.13,0.08328,2015-10
0551,51,5,小高,0.21,0.50376,0.24,0.66144,2015-10
0451,51,4,小高,0.19,0.39864,0.15,0.1884,2015-10
0351,51,3,小高,0.16,0.24096,0.11,-0.02184,2015-10
1252,52,12,小高,0.3,0.9768,0.41,1.55496,2015-10
1152,52,11,小高,0.36,1.29216,0.29,0.92424,2015-10
1052,52,10,小高,,-0.6,,-0.6,2015-10
0952,52,9,小高,0.15,0.1884,0.16,0.24096,2015-10
0852,52,8,小高,0.15,0.1884,0.17,0.29352,2015-10
0752,52,7,小高,0.14,0.13584,0.2,0.4512,2015-10
0652,52,6,小高,0.23,0.60888,0.24,0.66144,2015-10
0552,52,5,小高,0.18,0.34608,0.12,0.03072,2015-10
0452,52,4,小高,0.19,0.39864,0.17,0.29352,2015-10
0352,52,3,小高,0.12,0.03072,0.16,0.24096,2015-10
1053,53,10,小高,,-0.6,,-0.6,2015-10
0953,53,9,小高,0.29,0.92424,0.29,0.92424,2015-10
