ID, Y, X, City, 1cm, 1cmyear, 100cm, 100cmyear, Date
2231,22,31,原町,0.3,0.9768,0.19,0.39864,2019-04
2232,22,32,原町,0.18,0.34608,0.14,0.13584,2019-04
2233,22,33,原町,0.31,1.02936,0.22,0.55632,2019-04
2234,22,34,原町,0.12,0.03072,0.34,1.18704,2019-04
2235,22,35,原町,0.15,0.1884,0.28,0.87168,2019-04
2236,22,36,原町,0.17,0.29352,0.19,0.39864,2019-04
2237,22,37,原町,0.19,0.39864,0.32,1.08192,2019-04
2238,22,38,小高,0.3,0.9768,0.27,0.81912,2019-04
2240,22,40,小高,0.21,0.50376,0.24,0.66144,2019-04
2241,22,41,小高,0.13,0.08328,0.15,0.1884,2019-04
2242,22,42,小高,0.23,0.60888,0.28,0.87168,2019-04
2243,22,43,小高,0.21,0.50376,0.27,0.81912,2019-04
2244,22,44,小高,0.18,0.34608,0.34,1.18704,2019-04
2245,22,45,小高,0.26,0.76656,0.27,0.81912,2019-04
2248,22,48,小高,0.34,1.18704,0.32,1.08192,2019-04
2302,23,02,鹿島,0.18,0.34608,0.09,-0.12696,2019-04
2303,23,03,鹿島,0.18,0.34608,0.12,0.03072,2019-04
2304,23,04,鹿島,0.15,0.1884,0.18,0.34608,2019-04
2305,23,05,鹿島,0.18,0.34608,0.2,0.4512,2019-04
2306,23,06,鹿島,0.15,0.1884,0.21,0.50376,2019-04
2307,23,07,鹿島,0.16,0.24096,0.14,0.13584,2019-04
2308,23,08,鹿島,0.23,0.60888,0.21,0.50376,2019-04
2309,23,09,鹿島,0.18,0.34608,0.2,0.4512,2019-04
2310,23,10,鹿島,0.2,0.4512,0.16,0.24096,2019-04
2313,23,13,鹿島,0.2,0.4512,0.14,0.13584,2019-04
2314,23,14,鹿島,0.25,0.714,0.16,0.24096,2019-04
2315,23,15,原町,0.15,0.1884,0.19,0.39864,2019-04
2316,23,16,原町,0.31,1.02936,0.23,0.60888,2019-04
2317,23,17,原町,0.3,0.9768,0.21,0.50376,2019-04
2318,23,18,原町,0.21,0.50376,0.23,0.60888,2019-04
2319,23,19,原町,0.15,0.1884,0.17,0.29352,2019-04
2320,23,20,原町,0.23,0.60888,0.26,0.76656,2019-04
2321,23,21,原町,0.17,0.29352,0.2,0.4512,2019-04
2322,23,22,原町,0.16,0.24096,0.26,0.76656,2019-04
2323,23,23,原町,0.18,0.34608,0.26,0.76656,2019-04
2324,23,24,原町,0.12,0.03072,0.19,0.39864,2019-04
2325,23,25,原町,0.26,0.76656,0.32,1.08192,2019-04
2326,23,26,原町,0.13,0.08328,0.16,0.24096,2019-04
2327,23,27,原町,0.22,0.55632,0.18,0.34608,2019-04
2328,23,28,原町,0.2,0.4512,0.23,0.60888,2019-04
2329,23,29,原町,0.25,0.714,0.19,0.39864,2019-04
2330,23,30,原町,0.14,0.13584,0.12,0.03072,2019-04
2331,23,31,原町,0.49,1.97544,0.32,1.08192,2019-04
2332,23,32,原町,0.17,0.29352,0.22,0.55632,2019-04
2333,23,33,原町,0.27,0.81912,0.23,0.60888,2019-04
2334,23,34,原町,0.28,0.87168,0.35,1.2396,2019-04
2335,23,35,原町,0.2,0.4512,0.31,1.02936,2019-04
2336,23,36,原町,0.21,0.50376,0.25,0.714,2019-04
2338,23,38,小高,0.3,0.9768,0.36,1.29216,2019-04
2341,23,41,小高,0.26,0.76656,0.4,1.5024,2019-04
2342,23,42,小高,,-0.6,,-0.6,2019-04
2343,23,43,小高,0.23,0.60888,0.23,0.60888,2019-04
2344,23,44,小高,0.52,2.13312,0.37,1.34472,2019-04
2348,23,48,小高,0.42,1.60752,0.38,1.39728,2019-04
2401,24,01,鹿島,0.11,-0.02184,0.15,0.1884,2019-04
2402,24,02,鹿島,0.15,0.1884,0.18,0.34608,2019-04
2403,24,03,鹿島,0.22,0.55632,0.22,0.55632,2019-04
2404,24,04,鹿島,0.19,0.39864,0.18,0.34608,2019-04
2405,24,05,鹿島,0.21,0.50376,0.19,0.39864,2019-04
2413,24,13,鹿島,0.2,0.4512,0.2,0.4512,2019-04
2414,24,14,鹿島,,-0.6,,-0.6,2019-04
2418,24,18,原町,0.2,0.4512,0.18,0.34608,2019-04
2419,24,19,原町,0.16,0.24096,0.12,0.03072,2019-04
2420,24,20,原町,0.17,0.29352,0.12,0.03072,2019-04
2423,24,23,原町,0.32,1.08192,0.29,0.92424,2019-04
2424,24,24,原町,0.53,2.18568,0.34,1.18704,2019-04
2425,24,25,原町,0.24,0.66144,0.2,0.4512,2019-04
2426,24,26,原町,0.22,0.55632,0.14,0.13584,2019-04
2427,24,27,原町,0.19,0.39864,0.16,0.24096,2019-04
2428,24,28,原町,0.29,0.92424,0.32,1.08192,2019-04
2430,24,30,原町,0.28,0.87168,0.33,1.13448,2019-04
2431,24,31,原町,0.25,0.714,0.22,0.55632,2019-04
2432,24,32,原町,0.13,0.08328,0.17,0.29352,2019-04
2433,24,33,原町,0.2,0.4512,0.23,0.60888,2019-04
2434,24,34,原町,0.34,1.18704,0.23,0.60888,2019-04
2435,24,35,原町,0.25,0.714,0.2,0.4512,2019-04
2438,24,38,小高,0.29,0.92424,0.43,1.66008,2019-04
2502,25,02,鹿島,0.18,0.34608,0.15,0.1884,2019-04
2503,25,03,鹿島,0.31,1.02936,0.19,0.39864,2019-04
2504,25,04,鹿島,0.13,0.08328,0.12,0.03072,2019-04
2505,25,05,鹿島,0.23,0.60888,0.16,0.24096,2019-04
2513,25,13,鹿島,0.2,0.4512,0.2,0.4512,2019-04
2514,25,14,鹿島,,-0.6,,-0.6,2019-04
2518,25,18,原町,0.17,0.29352,0.14,0.13584,2019-04
2519,25,19,原町,0.16,0.24096,0.14,0.13584,2019-04
2520,25,20,原町,0.2,0.4512,0.16,0.24096,2019-04
2525,25,25,原町,0.28,0.87168,0.3,0.9768,2019-04
2526,25,26,原町,0.21,0.50376,0.31,1.02936,2019-04
2527,25,27,原町,0.29,0.92424,0.33,1.13448,2019-04
2528,25,28,原町,0.29,0.92424,0.27,0.81912,2019-04
2529,25,29,原町,0.37,1.34472,0.35,1.2396,2019-04
2530,25,30,原町,0.2,0.4512,0.19,0.39864,2019-04
2532,25,32,原町,0.54,2.23824,0.59,2.50104,2019-04
2533,25,33,原町,0.4,1.5024,0.36,1.29216,2019-04
2534,25,34,原町,0.44,1.71264,0.45,1.7652,2019-04
2535,25,35,原町,0.38,1.39728,0.54,2.23824,2019-04
2604,26,04,鹿島,0.13,0.08328,0.16,0.24096,2019-04
2605,26,05,鹿島,0.16,0.24096,0.16,0.24096,2019-04
2613,26,13,鹿島,0.16,0.24096,0.11,-0.02184,2019-04
2614,26,14,鹿島,0.44,1.71264,0.33,1.13448,2019-04
2615,26,15,鹿島,,-0.6,,-0.6,2019-04
2618,26,18,原町,0.2,0.4512,0.18,0.34608,2019-04
2619,26,19,原町,0.21,0.50376,0.17,0.29352,2019-04
2620,26,20,原町,0.18,0.34608,0.17,0.29352,2019-04
2621,26,21,原町,0.24,0.66144,0.27,0.81912,2019-04
2622,26,22,原町,0.21,0.50376,0.24,0.66144,2019-04
2623,26,23,原町,0.22,0.55632,0.22,0.55632,2019-04
2624,26,24,原町,0.22,0.55632,0.23,0.60888,2019-04
2625,26,25,原町,0.23,0.60888,0.23,0.60888,2019-04
2626,26,26,原町,0.22,0.55632,0.22,0.55632,2019-04
2633,26,33,原町,0.56,2.34336,0.46,1.81776,2019-04
2634,26,34,原町,0.71,3.13176,1.1,5.1816,2019-04
2703,27,03,鹿島,0.19,0.39864,0.17,0.29352,2019-04
2704,27,04,鹿島,0.15,0.1884,0.13,0.08328,2019-04
2705,27,05,鹿島,0.23,0.60888,0.17,0.29352,2019-04
2713,27,13,鹿島,0.15,0.1884,0.13,0.08328,2019-04
2715,27,15,鹿島,0.21,0.50376,0.15,0.1884,2019-04
2717,27,17,原町,,-0.6,,-0.6,2019-04
2718,27,18,原町,0.16,0.24096,0.17,0.29352,2019-04
2719,27,19,原町,0.22,0.55632,0.19,0.39864,2019-04
2720,27,20,原町,0.2,0.4512,0.19,0.39864,2019-04
2721,27,21,原町,0.19,0.39864,0.18,0.34608,2019-04
2722,27,22,原町,0.24,0.66144,0.24,0.66144,2019-04
2726,27,26,原町,0.25,0.714,0.25,0.714,2019-04
2805,28,05,鹿島,0.15,0.1884,0.18,0.34608,2019-04
2806,28,06,鹿島,0.39,1.44984,0.23,0.60888,2019-04
2812,28,12,鹿島,0.22,0.55632,0.36,1.29216,2019-04
2813,28,13,鹿島,0.19,0.39864,0.14,0.13584,2019-04
2814,28,14,鹿島,0.27,0.81912,0.35,1.2396,2019-04
2816,28,16,原町,0.23,0.60888,0.21,0.50376,2019-04
2817,28,17,原町,0.21,0.50376,0.18,0.34608,2019-04
2818,28,18,原町,0.73,3.23688,0.33,1.13448,2019-04
2819,28,19,原町,0.21,0.50376,0.17,0.29352,2019-04
2821,28,21,原町,0.26,0.76656,0.24,0.66144,2019-04
2826,28,26,原町,0.33,1.13448,0.55,2.2908,2019-04
2836,28,36,原町,0.45,1.7652,0.64,2.76384,2019-04
2905,29,05,鹿島,0.12,0.03072,0.15,0.1884,2019-04
2906,29,06,鹿島,0.18,0.34608,0.15,0.1884,2019-04
2907,29,07,鹿島,0.15,0.1884,0.12,0.03072,2019-04
2908,29,08,鹿島,0.11,-0.02184,0.13,0.08328,2019-04
2911,29,11,鹿島,0.2,0.4512,0.27,0.81912,2019-04
2912,29,12,鹿島,0.24,0.66144,0.26,0.76656,2019-04
2913,29,13,鹿島,0.28,0.87168,0.18,0.34608,2019-04
2917,29,17,原町,0.29,0.92424,0.22,0.55632,2019-04
2918,29,18,原町,0.26,0.76656,0.22,0.55632,2019-04
2919,29,19,原町,0.23,0.60888,0.2,0.4512,2019-04
3004,30,04,鹿島,0.18,0.34608,0.18,0.34608,2019-04
3005,30,05,鹿島,0.21,0.50376,0.11,-0.02184,2019-04
3006,30,06,鹿島,0.2,0.4512,0.21,0.50376,2019-04
3007,30,07,鹿島,0.26,0.76656,0.25,0.714,2019-04
3008,30,08,鹿島,0.22,0.55632,0.2,0.4512,2019-04
3009,30,09,鹿島,0.28,0.87168,0.24,0.66144,2019-04
3010,30,10,鹿島,0.35,1.2396,0.28,0.87168,2019-04
3011,30,11,鹿島,0.36,1.29216,0.21,0.50376,2019-04
3013,30,13,鹿島,0.37,1.34472,0.27,0.81912,2019-04
3019,30,19,原町,0.22,0.55632,0.21,0.50376,2019-04
3039,30,39,原町,0.84,3.81504,0.9,4.1304,2019-04
3040,30,40,原町,0.7,3.0792,0.89,4.07784,2019-04
3104,31,04,鹿島,0.15,0.1884,0.14,0.13584,2019-04
3105,31,05,鹿島,0.22,0.55632,0.14,0.13584,2019-04
3106,31,06,鹿島,0.3,0.9768,0.21,0.50376,2019-04
3107,31,07,鹿島,0.17,0.29352,0.24,0.66144,2019-04
3114,31,14,鹿島,0.4,1.5024,0.28,0.87168,2019-04
3119,31,19,原町,0.23,0.60888,0.19,0.39864,2019-04
3204,32,04,鹿島,0.27,0.81912,0.24,0.66144,2019-04
3205,32,05,鹿島,0.18,0.34608,0.14,0.13584,2019-04
3206,32,06,鹿島,0.18,0.34608,0.23,0.60888,2019-04
3207,32,07,鹿島,0.33,1.13448,0.27,0.81912,2019-04
3214,32,14,鹿島,0.39,1.44984,0.23,0.60888,2019-04
3218,32,18,原町,0.25,0.714,0.2,0.4512,2019-04
3219,32,19,原町,0.89,4.07784,0.25,0.714,2019-04
3305,33,05,鹿島,0.25,0.714,0.17,0.29352,2019-04
3306,33,06,鹿島,0.78,3.49968,0.25,0.714,2019-04
3307,33,07,鹿島,0.33,1.13448,0.43,1.66008,2019-04
3315,33,15,鹿島,0.31,1.02936,0.2,0.4512,2019-04
3317,33,17,原町,0.22,0.55632,0.26,0.76656,2019-04
3407,34,07,鹿島,0.38,1.39728,0.43,1.66008,2019-04
3416,34,16,原町,0.27,0.81912,0.25,0.714,2019-04
3417,34,17,原町,0.27,0.81912,0.27,0.81912,2019-04
3507,35,07,鹿島,0.3,0.9768,0.25,0.714,2019-04
3607,36,07,鹿島,0.78,3.49968,0.45,1.7652,2019-04
3707,37,07,鹿島,0.44,1.71264,0.21,0.50376,2019-04
0256,02,56,浪江,0.17,0.29352,0.11,-0.02184,2019-04
0257,02,57,浪江,0.19,0.39864,0.14,0.13584,2019-04
0258,02,58,浪江,0.15,0.1884,0.13,0.08328,2019-04
0259,02,59,浪江,0.11,-0.02184,0.08,-0.17952,2019-04
0260,02,60,浪江,0.1,-0.0744,0.06,-0.28464,2019-04
0261,02,61,浪江,0.16,0.24096,0.12,0.03072,2019-04
0353,03,53,浪江,,-0.6,,-0.6,2019-04
0354,03,54,浪江,0.26,0.76656,0.24,0.66144,2019-04
0355,03,55,浪江,0.19,0.39864,0.2,0.4512,2019-04
0356,03,56,浪江,0.16,0.24096,0.11,-0.02184,2019-04
0357,03,57,浪江,0.1,-0.0744,0.14,0.13584,2019-04
0358,03,58,浪江,0.15,0.1884,0.1,-0.0744,2019-04
0359,03,59,浪江,0.12,0.03072,0.09,-0.12696,2019-04
0360,03,60,浪江,0.09,-0.12696,0.09,-0.12696,2019-04
0361,03,61,浪江,0.1,-0.0744,0.1,-0.0744,2019-04
0362,03,62,浪江,0.08,-0.17952,0.12,0.03072,2019-04
0363,03,63,浪江,0.11,-0.02184,0.16,0.24096,2019-04
0453,04,53,浪江,,-0.6,,-0.6,2019-04
0454,04,54,浪江,,-0.6,,-0.6,2019-04
0455,04,55,浪江,0.15,0.1884,0.16,0.24096,2019-04
0456,04,56,浪江,0.13,0.08328,0.16,0.24096,2019-04
0457,04,57,浪江,0.15,0.1884,0.13,0.08328,2019-04
0458,04,58,浪江,0.07,-0.23208,0.12,0.03072,2019-04
0459,04,59,浪江,0.13,0.08328,0.11,-0.02184,2019-04
0460,04,60,浪江,0.13,0.08328,0.11,-0.02184,2019-04
0461,04,61,浪江,0.12,0.03072,0.16,0.24096,2019-04
0462,04,62,浪江,0.11,-0.02184,0.11,-0.02184,2019-04
0463,04,63,浪江,0.08,-0.17952,0.13,0.08328,2019-04
0553,05,53,浪江,0.12,0.03072,0.17,0.29352,2019-04
0554,05,54,浪江,0.13,0.08328,0.14,0.13584,2019-04
0555,05,55,浪江,0.13,0.08328,0.13,0.08328,2019-04
0556,05,56,浪江,0.14,0.13584,0.15,0.1884,2019-04
0557,05,57,浪江,0.12,0.03072,0.11,-0.02184,2019-04
0558,05,58,浪江,0.1,-0.0744,0.13,0.08328,2019-04
0559,05,59,浪江,0.1,-0.0744,0.17,0.29352,2019-04
0560,05,60,浪江,0.15,0.1884,0.17,0.29352,2019-04
0561,05,61,浪江,0.08,-0.17952,0.08,-0.17952,2019-04
0653,06,53,浪江,0.2,0.4512,0.17,0.29352,2019-04
0654,06,54,浪江,0.22,0.55632,0.18,0.34608,2019-04
0655,06,55,浪江,0.15,0.1884,0.14,0.13584,2019-04
0656,06,56,浪江,0.14,0.13584,0.16,0.24096,2019-04
0657,06,57,浪江,0.24,0.66144,0.14,0.13584,2019-04
0658,06,58,浪江,0.12,0.03072,0.18,0.34608,2019-04
0659,06,59,浪江,0.14,0.13584,0.15,0.1884,2019-04
0660,06,60,浪江,0.15,0.1884,0.13,0.08328,2019-04
0753,07,53,浪江,0.19,0.39864,0.18,0.34608,2019-04
0754,07,54,浪江,0.12,0.03072,0.11,-0.02184,2019-04
0755,07,55,浪江,0.15,0.1884,0.14,0.13584,2019-04
0756,07,56,浪江,0.19,0.39864,0.15,0.1884,2019-04
0757,07,57,浪江,,-0.6,,-0.6,2019-04
0758,07,58,浪江,0.18,0.34608,0.16,0.24096,2019-04
0759,07,59,浪江,0.14,0.13584,0.1,-0.0744,2019-04
0853,08,53,浪江,0.17,0.29352,0.18,0.34608,2019-04
0854,08,54,浪江,0.14,0.13584,0.14,0.13584,2019-04
0855,08,55,浪江,0.14,0.13584,0.14,0.13584,2019-04
0856,08,56,浪江,0.16,0.24096,0.13,0.08328,2019-04
0857,08,57,浪江,,-0.6,,-0.6,2019-04
0858,08,58,浪江,0.11,-0.02184,0.09,-0.12696,2019-04
0859,08,59,浪江,0.16,0.24096,0.16,0.24096,2019-04
0860,08,60,浪江,0.16,0.24096,0.22,0.55632,2019-04
0954,09,54,浪江,0.18,0.34608,0.14,0.13584,2019-04
0955,09,55,浪江,0.15,0.1884,0.17,0.29352,2019-04
0956,09,56,浪江,0.13,0.08328,0.1,-0.0744,2019-04
0957,09,57,浪江,0.17,0.29352,0.15,0.1884,2019-04
0958,09,58,浪江,0.18,0.34608,0.12,0.03072,2019-04
0959,09,59,浪江,0.18,0.34608,0.32,1.08192,2019-04
0960,09,60,浪江,0.36,1.29216,0.31,1.02936,2019-04
1054,10,54,浪江,0.19,0.39864,0.15,0.1884,2019-04
1055,10,55,浪江,0.17,0.29352,0.16,0.24096,2019-04
1056,10,56,浪江,0.17,0.29352,0.12,0.03072,2019-04
1057,10,57,浪江,0.14,0.13584,0.13,0.08328,2019-04
1058,10,58,浪江,0.32,1.08192,0.2,0.4512,2019-04
1059,10,59,浪江,0.31,1.02936,0.38,1.39728,2019-04
1060,10,60,浪江,0.39,1.44984,0.48,1.92288,2019-04
1153,11,53,浪江,0.42,1.60752,0.21,0.50376,2019-04
1154,11,54,浪江,0.17,0.29352,0.19,0.39864,2019-04
1155,11,55,浪江,0.15,0.1884,0.13,0.08328,2019-04
1156,11,56,浪江,0.14,0.13584,0.13,0.08328,2019-04
1157,11,57,浪江,0.55,2.2908,0.2,0.4512,2019-04
1158,11,58,浪江,0.77,3.44712,0.29,0.92424,2019-04
1159,11,59,浪江,0.24,0.66144,0.25,0.714,2019-04
1160,11,60,浪江,0.85,3.8676,1.03,4.81368,2019-04
1161,11,61,浪江,0.67,2.92152,1.05,4.9188,2019-04
1252,12,52,浪江,0.17,0.29352,0.17,0.29352,2019-04
1253,12,53,浪江,0.19,0.39864,0.19,0.39864,2019-04
1254,12,54,浪江,0.86,3.92016,0.33,1.13448,2019-04
1255,12,55,浪江,0.13,0.08328,0.15,0.1884,2019-04
1256,12,56,浪江,0.63,2.71128,0.6,2.5536,2019-04
1257,12,57,浪江,2.29,11.43624,0.6,2.5536,2019-04
1258,12,58,浪江,0.37,1.34472,0.41,1.55496,2019-04
1259,12,59,浪江,0.38,1.39728,0.21,0.50376,2019-04
1260,12,60,浪江,0.34,1.18704,0.61,2.60616,2019-04
1261,12,61,浪江,0.39,1.44984,0.56,2.34336,2019-04
1262,12,62,浪江,1.64,8.01984,0.68,2.97408,2019-04
1352,13,52,浪江,0.9,4.1304,0.26,0.76656,2019-04
1353,13,53,浪江,0.23,0.60888,0.21,0.50376,2019-04
1354,13,54,浪江,1.5,7.284,0.57,2.39592,2019-04
1355,13,55,浪江,2.08,10.33248,0.67,2.92152,2019-04
1356,13,56,浪江,0.26,0.76656,0.24,0.66144,2019-04
1357,13,57,浪江,0.4,1.5024,0.38,1.39728,2019-04
1358,13,58,浪江,0.52,2.13312,0.24,0.66144,2019-04
1359,13,59,浪江,0.35,1.2396,0.64,2.76384,2019-04
1360,13,60,浪江,0.35,1.2396,0.48,1.92288,2019-04
1361,13,61,浪江,0.18,0.34608,0.21,0.50376,2019-04
1362,13,62,浪江,0.28,0.87168,0.14,0.13584,2019-04
1451,14,51,浪江,0.39,1.44984,0.41,1.55496,2019-04
1452,14,52,浪江,0.21,0.50376,0.25,0.714,2019-04
1453,14,53,浪江,0.21,0.50376,0.17,0.29352,2019-04
1454,14,54,浪江,0.52,2.13312,0.6,2.5536,2019-04
1455,14,55,浪江,0.47,1.87032,0.72,3.18432,2019-04
1456,14,56,浪江,2.37,11.85672,0.99,4.60344,2019-04
1457,14,57,浪江,0.29,0.92424,0.35,1.2396,2019-04
1458,14,58,浪江,0.47,1.87032,0.27,0.81912,2019-04
1459,14,59,浪江,0.18,0.34608,0.22,0.55632,2019-04
1460,14,60,浪江,0.22,0.55632,0.28,0.87168,2019-04
1461,14,61,浪江,0.17,0.29352,0.21,0.50376,2019-04
1462,14,62,浪江,0.22,0.55632,0.24,0.66144,2019-04
1463,14,63,浪江,0.43,1.66008,0.58,2.44848,2019-04
1551,15,51,浪江,0.21,0.50376,0.3,0.9768,2019-04
1552,15,52,浪江,0.33,1.13448,0.45,1.7652,2019-04
1553,15,53,浪江,0.3,0.9768,0.4,1.5024,2019-04
1554,15,54,浪江,0.42,1.60752,0.62,2.65872,2019-04
1555,15,55,浪江,0.24,0.66144,0.25,0.714,2019-04
1556,15,56,浪江,0.5,2.028,0.72,3.18432,2019-04
1557,15,57,浪江,0.14,0.13584,0.21,0.50376,2019-04
1558,15,58,浪江,0.54,2.23824,0.35,1.2396,2019-04
1559,15,59,浪江,0.23,0.60888,0.29,0.92424,2019-04
1560,15,60,浪江,0.18,0.34608,0.27,0.81912,2019-04
1561,15,61,浪江,0.15,0.1884,0.29,0.92424,2019-04
1562,15,62,浪江,0.13,0.08328,0.18,0.34608,2019-04
1651,16,51,浪江,0.3,0.9768,0.34,1.18704,2019-04
1652,16,52,浪江,0.23,0.60888,0.5,2.028,2019-04
1653,16,53,浪江,0.32,1.08192,0.46,1.81776,2019-04
1654,16,54,浪江,0.42,1.60752,0.56,2.34336,2019-04
1655,16,55,浪江,0.28,0.87168,0.35,1.2396,2019-04
1656,16,56,浪江,0.42,1.60752,0.7,3.0792,2019-04
1657,16,57,浪江,0.3,0.9768,0.31,1.02936,2019-04
1658,16,58,浪江,0.37,1.34472,0.32,1.08192,2019-04
1659,16,59,浪江,0.24,0.66144,0.28,0.87168,2019-04
1660,16,60,浪江,0.24,0.66144,0.48,1.92288,2019-04
1661,16,61,浪江,0.46,1.81776,0.34,1.18704,2019-04
1662,16,62,浪江,0.24,0.66144,0.27,0.81912,2019-04
1663,16,63,浪江,1.53,7.44168,1.82,8.96592,2019-04
1751,17,51,浪江,0.22,0.55632,0.29,0.92424,2019-04
1752,17,52,浪江,0.21,0.50376,0.31,1.02936,2019-04
1753,17,53,浪江,0.33,1.13448,0.39,1.44984,2019-04
1754,17,54,浪江,0.63,2.71128,1.1,5.1816,2019-04
1755,17,55,浪江,0.36,1.29216,0.44,1.71264,2019-04
1756,17,56,浪江,0.37,1.34472,0.47,1.87032,2019-04
1757,17,57,浪江,0.54,2.23824,1.23,5.86488,2019-04
1758,17,58,浪江,0.44,1.71264,0.38,1.39728,2019-04
1759,17,59,浪江,0.32,1.08192,0.3,0.9768,2019-04
1760,17,60,浪江,0.21,0.50376,0.23,0.60888,2019-04
1761,17,61,浪江,0.72,3.18432,0.64,2.76384,2019-04
1762,17,62,浪江,0.39,1.44984,0.42,1.60752,2019-04
1763,17,63,浪江,1.12,5.28672,0.9,4.1304,2019-04
1851,18,51,浪江,0.31,1.02936,0.37,1.34472,2019-04
1852,18,52,浪江,0.19,0.39864,0.27,0.81912,2019-04
1853,18,53,浪江,0.32,1.08192,0.54,2.23824,2019-04
1854,18,54,浪江,0.47,1.87032,0.36,1.29216,2019-04
1855,18,55,浪江,0.46,1.81776,0.37,1.34472,2019-04
1856,18,56,浪江,0.46,1.81776,0.51,2.08056,2019-04
1857,18,57,浪江,0.32,1.08192,0.6,2.5536,2019-04
1858,18,58,浪江,0.63,2.71128,0.74,3.28944,2019-04
1859,18,59,浪江,0.36,1.29216,0.45,1.7652,2019-04
1860,18,60,浪江,0.52,2.13312,0.41,1.55496,2019-04
1861,18,61,浪江,0.43,1.66008,0.63,2.71128,2019-04
1862,18,62,浪江,2.57,12.90792,2.45,12.2772,2019-04
1863,18,63,浪江,2,9.912,2.23,11.12088,2019-04
1865,18,65,浪江,1.64,8.01984,2.11,10.49016,2019-04
1950,19,50,浪江,1.2,5.7072,0.85,3.8676,2019-04
1951,19,51,浪江,0.52,2.13312,0.43,1.66008,2019-04
1952,19,52,浪江,0.18,0.34608,0.29,0.92424,2019-04
1953,19,53,浪江,0.22,0.55632,0.32,1.08192,2019-04
1954,19,54,浪江,1.12,5.28672,1.11,5.23416,2019-04
1955,19,55,浪江,0.34,1.18704,0.45,1.7652,2019-04
1956,19,56,浪江,0.37,1.34472,0.6,2.5536,2019-04
1957,19,57,浪江,0.4,1.5024,0.51,2.08056,2019-04
1958,19,58,浪江,0.57,2.39592,0.75,3.342,2019-04
1959,19,59,浪江,0.7,3.0792,0.77,3.44712,2019-04
1960,19,60,浪江,0.42,1.60752,0.93,4.28808,2019-04
1961,19,61,浪江,0.81,3.65736,1.01,4.70856,2019-04
1962,19,62,浪江,2.41,12.06696,2.23,11.12088,2019-04
1963,19,63,浪江,1.63,7.96728,1.41,6.81096,2019-04
1964,19,64,浪江,5.02,25.78512,3.87,19.74072,2019-04
1965,19,65,浪江,1.77,8.70312,2.23,11.12088,2019-04
1966,19,66,浪江,6.92,35.77152,3.6,18.3216,2019-04
1967,19,67,浪江,3.7,18.8472,3.92,20.00352,2019-04
2049,20,49,浪江,0.36,1.29216,0.37,1.34472,2019-04
2050,20,50,浪江,0.34,1.18704,0.24,0.66144,2019-04
2051,20,51,浪江,0.31,1.02936,0.35,1.2396,2019-04
2052,20,52,浪江,0.28,0.87168,0.26,0.76656,2019-04
2053,20,53,浪江,0.52,2.13312,0.71,3.13176,2019-04
2054,20,54,浪江,0.63,2.71128,0.76,3.39456,2019-04
2055,20,55,浪江,0.51,2.08056,0.6,2.5536,2019-04
2056,20,56,浪江,0.65,2.8164,0.84,3.81504,2019-04
2057,20,57,浪江,1.14,5.39184,1.61,7.86216,2019-04
2058,20,58,浪江,0.67,2.92152,0.55,2.2908,2019-04
2059,20,59,浪江,0.8,3.6048,0.81,3.65736,2019-04
2060,20,60,浪江,0.98,4.55088,0.74,3.28944,2019-04
2061,20,61,浪江,2.83,14.27448,2.56,12.85536,2019-04
2061,20,61,浪江,0.87,3.97272,1.17,5.54952,2019-04
2062,20,62,浪江,2.03,10.06968,1.99,9.85944,2019-04
2063,20,63,浪江,6.27,32.35512,4.96,25.46976,2019-04
2149,21,49,浪江,0.53,2.18568,0.64,2.76384,2019-04
2150,21,50,浪江,0.37,1.34472,0.33,1.13448,2019-04
2151,21,51,浪江,0.21,0.50376,0.3,0.9768,2019-04
2152,21,52,浪江,0.37,1.34472,0.29,0.92424,2019-04
2153,21,53,浪江,0.51,2.08056,0.46,1.81776,2019-04
2154,21,54,浪江,0.35,1.2396,0.65,2.8164,2019-04
2155,21,55,浪江,0.44,1.71264,0.52,2.13312,2019-04
2156,21,56,浪江,0.51,2.08056,0.44,1.71264,2019-04
2157,21,57,浪江,0.72,3.18432,1.1,5.1816,2019-04
2158,21,58,浪江,1.34,6.44304,1.43,6.91608,2019-04
2159,21,59,浪江,2.6,13.0656,2.02,10.01712,2019-04
2249,22,49,浪江,0.5,2.028,0.7,3.0792,2019-04
2250,22,50,浪江,0.52,2.13312,0.46,1.81776,2019-04
2251,22,51,浪江,0.4,1.5024,0.44,1.71264,2019-04
2252,22,52,浪江,0.38,1.39728,0.62,2.65872,2019-04
2253,22,53,浪江,0.26,0.76656,0.35,1.2396,2019-04
2254,22,54,浪江,0.72,3.18432,0.88,4.02528,2019-04
2162,21,62,浪江,3.12,15.79872,3.2,16.2192,2019-04
2263,22,63,浪江,4.93,25.31208,6.37,32.88072,2019-04
2353,23,53,浪江,0.68,2.97408,1.27,6.07512,2019-04
2354,23,54,浪江,0.65,2.8164,1.21,5.75976,2019-04
2363,23,63,浪江,2.83,14.27448,2.96,14.95776,2019-04
2453,24,53,浪江,0.9,4.1304,1.25,5.97,2019-04
2454,24,54,浪江,1,4.656,0.81,3.65736,2019-04
2455,24,55,浪江,2.05,10.1748,1.74,8.54544,2019-04
2463,24,63,浪江,2.56,12.85536,2.97,15.01032,2019-04
2553,25,53,浪江,1.05,4.9188,1.48,7.17888,2019-04
